game_id,team1_id,team2_id,season,team1_seed,team2_seed,team1_position,team2_position,strongseed,weakseed,team1_region,team2_region,slot,host,host_lat,host_long,team1_teamname,team2_teamname,team1_coach_id,team1_coach_name,team1_pt_school_ncaa,team1_pt_overall_ncaa,team1_pt_school_s16,team1_pt_overall_s16,team1_pt_school_ff,team1_pt_overall_ff,team1_pt_career_school_wins,team1_pt_career_school_losses,team1_pt_career_overall_losses,team1_pt_team_season_wins,team1_pt_team_season_losses,team1_pt_coach_season_wins,team1_pt_coach_season_losses,team1_pt_career_overall_wins,team2_coach_id,team2_coach_name,team2_pt_school_ncaa,team2_pt_overall_ncaa,team2_pt_school_s16,team2_pt_overall_s16,team2_pt_school_ff,team2_pt_overall_ff,team2_pt_career_school_wins,team2_pt_career_school_losses,team2_pt_career_overall_losses,team2_pt_team_season_wins,team2_pt_team_season_losses,team2_pt_coach_season_wins,team2_pt_coach_season_losses,team2_pt_career_overall_wins,team1_fg2pct,team1_fg3pct,team1_ftpct,team1_blockpct,team1_oppfg2pct,team1_oppfg3pct,team1_oppftpct,team1_oppblockpct,team1_f3grate,team1_oppf3grate,team1_arate,team1_opparate,team1_stlrate,team1_oppstlrate,team2_fg2pct,team2_fg3pct,team2_ftpct,team2_blockpct,team2_oppfg2pct,team2_oppfg3pct,team2_oppftpct,team2_oppblockpct,team2_f3grate,team2_oppf3grate,team2_arate,team2_opparate,team2_stlrate,team2_oppstlrate,team1_tempo,team1_adjtempo,team1_oe,team1_adjoe,team1_de,team1_adjde,team2_tempo,team2_adjtempo,team2_oe,team2_adjoe,team2_de,team2_adjde,team1_lat,team1_long,team2_lat,team2_long,team1_coaches_preseason,team2_coaches_preseason,team1_coaches_before_final,team2_coaches_before_final,team1_ap_preseason,team2_ap_preseason,team1_ap_final,team2_ap_final
2020-1139-1196,1139,1196,2020,4,8,X04,Z08,4,8,X,Z,R6CH,atlanta,33.755,-84.39,Butler,Florida,lavall-jordan-1,Lavall Jordan,1.0,1.0,0.0,0.0,0.0,0.0,59.0,39,63,22.0,8,22.0,8,70.0,michael-white-1,Michael White,3.0,3.0,1.0,1.0,0.0,0.0,108.0,64,104,19.0,11,19.0,11,209.0,52.9080675422139,34.138486312399394,72.7822580645161,7.80952380952381,43.5238095238095,33.0218068535826,71.8929254302103,9.00562851782364,36.810906935388296,37.9432624113475,50.9020618556701,52.1674140508221,0.0821299021285333,0.0866097149719078,52.150045745654204,34.748427672956,72.2789115646258,11.0603290676417,47.4405850091408,32.5619834710744,72.94938917975571,6.953339432753889,36.7842683632157,35.6091818716892,46.523388116308496,48.32402234636871,0.0859182208170678,0.0820567277466378,64.5213,63.7391,105.931,112.632,95.9432,94.2425,66.2359,64.8634,107.35,112.46700000000001,98.9776,95.6807,39.840662,-86.171791,29.638247999999997,-82.361195,,6.0,11.0,23.0,,6.0,24.0,25.0
2020-1139-1390,1139,1390,2020,4,9,X04,Z09,4,9,X,Z,R6CH,atlanta,33.755,-84.39,Butler,Stanford,lavall-jordan-1,Lavall Jordan,1.0,1.0,0.0,0.0,0.0,0.0,59.0,39,63,22.0,8,22.0,8,70.0,jerod-haase-1,Jerod Haase,0.0,1.0,0.0,0.0,0.0,0.0,68.0,60,113,20.0,11,20.0,11,148.0,52.9080675422139,34.138486312399394,72.7822580645161,7.80952380952381,43.5238095238095,33.0218068535826,71.8929254302103,9.00562851782364,36.810906935388296,37.9432624113475,50.9020618556701,52.1674140508221,0.0821299021285333,0.0866097149719078,52.1466905187835,37.3355263157895,70.2803738317757,10.7497741644083,46.251129177958404,29.6352583586626,69.6969696969697,11.2701252236136,35.225955967554995,37.2804532577904,51.1111111111111,45.4031117397454,0.0983843307157686,0.0916147666756927,64.5213,63.7391,105.931,112.632,95.9432,94.2425,68.7271,68.2571,100.491,104.43799999999999,90.4764,90.3291,39.840662,-86.171791,37.431746000000004,-122.182212,,,11.0,8.0,,,24.0,
2020-1139-1116,1139,1116,2020,4,10,X04,Z10,4,10,X,Z,R6CH,atlanta,33.755,-84.39,Butler,Arkansas,lavall-jordan-1,Lavall Jordan,1.0,1.0,0.0,0.0,0.0,0.0,59.0,39,63,22.0,8,22.0,8,70.0,eric-musselman-1,Eric Musselman,0.0,3.0,0.0,1.0,0.0,0.0,20.0,11,45,20.0,11,20.0,11,130.0,52.9080675422139,34.138486312399394,72.7822580645161,7.80952380952381,43.5238095238095,33.0218068535826,71.8929254302103,9.00562851782364,36.810906935388296,37.9432624113475,50.9020618556701,52.1674140508221,0.0821299021285333,0.0866097149719078,51.50410209662721,33.3791208791209,73.0670103092783,10.199004975124401,50.4975124378109,27.2425249169435,70.09472259810549,8.65998176845943,39.8904109589041,33.296460176991204,47.1534653465347,41.9146183699871,0.109013545902566,0.0689413729028088,64.5213,63.7391,105.931,112.632,95.9432,94.2425,71.4214,71.21,104.65799999999999,109.08,96.1555,95.4879,39.840662,-86.171791,36.06153,-94.178214,,,11.0,13.0,,,24.0,
2020-1139-1140,1139,1140,2020,4,11,X04,Z11,4,11,X,Z,R6CH,atlanta,33.755,-84.39,Butler,BYU,lavall-jordan-1,Lavall Jordan,1.0,1.0,0.0,0.0,0.0,0.0,59.0,39,63,22.0,8,22.0,8,70.0,mark-pope-1,Mark Pope,0.0,0.0,0.0,0.0,0.0,0.0,24.0,7,63,24.0,7,24.0,7,101.0,52.9080675422139,34.138486312399394,72.7822580645161,7.80952380952381,43.5238095238095,33.0218068535826,71.8929254302103,9.00562851782364,36.810906935388296,37.9432624113475,50.9020618556701,52.1674140508221,0.0821299021285333,0.0866097149719078,54.79704797047971,41.939711664482296,69.7459584295612,5.41666666666667,50.75,30.278232405892002,69.70297029702971,7.011070110701111,41.3102328099621,33.7382661512976,57.6586433260394,46.2216624685139,0.0832085585945983,0.0877804574184773,64.5213,63.7391,105.931,112.632,95.9432,94.2425,69.6927,69.4539,112.145,116.287,96.9541,95.6094,39.840662,-86.171791,40.250851000000004,-111.649281,,,11.0,,,,24.0,14.0
2020-1139-1372,1139,1372,2020,4,12,X04,Z12,4,12,X,Z,R6CH,atlanta,33.755,-84.39,Butler,SF Austin,lavall-jordan-1,Lavall Jordan,1.0,1.0,0.0,0.0,0.0,0.0,59.0,39,63,22.0,8,22.0,8,70.0,kyle-keller-1,Kyle Keller,1.0,1.0,0.0,0.0,0.0,0.0,88.0,40,40,28.0,2,28.0,2,88.0,52.9080675422139,34.138486312399394,72.7822580645161,7.80952380952381,43.5238095238095,33.0218068535826,71.8929254302103,9.00562851782364,36.810906935388296,37.9432624113475,50.9020618556701,52.1674140508221,0.0821299021285333,0.0866097149719078,52.286453839516795,37.3873873873874,69.6883852691218,9.273743016759779,48.37988826815639,34.432234432234395,72.5856697819315,8.8869715271786,27.6980661260137,37.890353920888295,52.5906735751295,53.9452495974235,0.13364533326900302,0.09938967022893401,64.5213,63.7391,105.931,112.632,95.9432,94.2425,73.6897,71.8263,106.25399999999999,104.086,91.8009,97.0887,39.840662,-86.171791,31.585620000000002,-94.58546,,,11.0,,,,24.0,
2020-1139-1308,1139,1308,2020,4,13,X04,Z13,4,13,X,Z,R6CH,atlanta,33.755,-84.39,Butler,New Mexico St,lavall-jordan-1,Lavall Jordan,1.0,1.0,0.0,0.0,0.0,0.0,59.0,39,63,22.0,8,22.0,8,70.0,chris-jans-1,Chris Jans,2.0,2.0,0.0,0.0,0.0,0.0,83.0,16,28,25.0,5,25.0,5,104.0,52.9080675422139,34.138486312399394,72.7822580645161,7.80952380952381,43.5238095238095,33.0218068535826,71.8929254302103,9.00562851782364,36.810906935388296,37.9432624113475,50.9020618556701,52.1674140508221,0.0821299021285333,0.0866097149719078,53.3888228299643,34.6049046321526,71.31474103585658,5.914567360350491,49.726177437020795,32.8971962616822,73.2758620689655,7.015457788347209,46.6031746031746,36.9475138121547,57.325746799431,46.984126984126995,0.0912523179956508,0.0944541537147965,64.5213,63.7391,105.931,112.632,95.9432,94.2425,64.3278,63.5034,107.92399999999999,107.58200000000001,94.555,99.4461,39.840662,-86.171791,32.282875,-106.747841,,,11.0,,,,24.0,
2020-1139-1159,1139,1159,2020,4,14,X04,Z14,4,14,X,Z,R6CH,atlanta,33.755,-84.39,Butler,Colgate,lavall-jordan-1,Lavall Jordan,1.0,1.0,0.0,0.0,0.0,0.0,59.0,39,63,22.0,8,22.0,8,70.0,matt-langel-1,Matt Langel,1.0,1.0,0.0,0.0,0.0,0.0,139.0,150,150,25.0,8,25.0,8,139.0,52.9080675422139,34.138486312399394,72.7822580645161,7.80952380952381,43.5238095238095,33.0218068535826,71.8929254302103,9.00562851782364,36.810906935388296,37.9432624113475,50.9020618556701,52.1674140508221,0.0821299021285333,0.0866097149719078,52.11397058823529,35.675675675675706,75.0,7.870753935376969,51.4498757249379,31.447368421052605,65.3846153846154,8.73161764705882,45.95131644311971,38.637519064565296,52.1739130434783,50.1162790697674,0.0861955231100752,0.0769602884911386,64.5213,63.7391,105.931,112.632,95.9432,94.2425,68.6388,68.4977,109.914,107.205,99.5503,102.475,39.840662,-86.171791,42.8188,-75.535,,,11.0,,,,24.0,
2020-1139-1295,1139,1295,2020,4,15,X04,Z15,4,15,X,Z,R6CH,atlanta,33.755,-84.39,Butler,N Dakota St,lavall-jordan-1,Lavall Jordan,1.0,1.0,0.0,0.0,0.0,0.0,59.0,39,63,22.0,8,22.0,8,70.0,david-richman-1,David Richman,2.0,2.0,0.0,0.0,0.0,0.0,121.0,74,74,25.0,7,25.0,7,121.0,52.9080675422139,34.138486312399394,72.7822580645161,7.80952380952381,43.5238095238095,33.0218068535826,71.8929254302103,9.00562851782364,36.810906935388296,37.9432624113475,50.9020618556701,52.1674140508221,0.0821299021285333,0.0866097149719078,51.172707889125796,35.22867737948079,79.51807228915659,5.456026058631919,49.3485342019544,32.6605504587156,72.2457627118644,9.914712153518119,46.3079564968517,30.738860688099297,46.5359477124183,37.8826530612245,0.0666321607262906,0.0671081047314783,64.5213,63.7391,105.931,112.632,95.9432,94.2425,67.5119,66.04899999999999,108.396,106.806,99.2938,101.244,39.840662,-86.171791,46.894523,-96.805689,,,11.0,,,,24.0,
2020-1139-1285,1139,1285,2020,4,16,X04,Z16,4,16,X,Z,R6CH,atlanta,33.755,-84.39,Butler,Montana,lavall-jordan-1,Lavall Jordan,1.0,1.0,0.0,0.0,0.0,0.0,59.0,39,63,22.0,8,22.0,8,70.0,travis-decuire-1,Travis Decuire,2.0,2.0,0.0,0.0,0.0,0.0,127.0,70,70,18.0,12,18.0,12,127.0,52.9080675422139,34.138486312399394,72.7822580645161,7.80952380952381,43.5238095238095,33.0218068535826,71.8929254302103,9.00562851782364,36.810906935388296,37.9432624113475,50.9020618556701,52.1674140508221,0.0821299021285333,0.0866097149719078,51.4072847682119,36.4425162689805,71.78899082568809,8.90995260663507,47.9620853080569,33.615221987315,71.994342291372,6.705298013245031,27.621330137807103,30.955497382199002,46.3878326996198,44.0601503759398,0.0894805091047647,0.0845639976154919,64.5213,63.7391,105.931,112.632,95.9432,94.2425,69.219,68.2418,101.27600000000001,103.204,97.9308,100.12700000000001,39.840662,-86.171791,46.861074,-113.98293999999999,,,11.0,,,,24.0,
2020-1246-1166,1246,1166,2020,5,6,X05,X06,5,6,X,X,R4X1,new_york,40.7127,-74.0059,Kentucky,Creighton,john-calipari-1,John Calipari,9.0,20.0,8.0,15.0,4.0,6.0,330.0,76,216,25.0,5,25.0,5,775.0,greg-mcdermott-1,Greg Mcdermott,5.0,8.0,0.0,0.0,0.0,0.0,231.0,115,246,24.0,6,24.0,6,380.0,50.4347826086956,34.2794759825328,79.65860597439541,13.6363636363636,44.8306595365419,30.703012912482098,68.78216123499139,7.74703557312253,26.581543818920498,38.3177570093458,52.2012578616352,46.722454672245505,0.0757389810301904,0.0724663090103674,53.0049261083744,38.7054161162484,74.9019607843137,6.62598081952921,48.910200523103704,31.7927170868347,69.954128440367,9.35960591133005,42.7200902934537,38.3664696399785,56.0770156438026,51.0152284263959,0.0922634263497687,0.0708621161139976,68.4704,67.6714,108.022,112.665,96.1866,95.0609,69.8221,68.2962,111.053,118.223,100.585,97.2912,38.028081,-84.510698,41.265325,-95.947029,2.0,,11.0,16.0,2.0,,8.0,7.0
2020-1246-1353,1246,1353,2020,5,7,X05,X07,5,7,X,X,R4X1,new_york,40.7127,-74.0059,Kentucky,Rutgers,john-calipari-1,John Calipari,9.0,20.0,8.0,15.0,4.0,6.0,330.0,76,216,25.0,5,25.0,5,775.0,steve-pikiell-1,Steve Pikiell,0.0,1.0,0.0,0.0,0.0,0.0,64.0,64,220,20.0,10,20.0,10,256.0,50.4347826086956,34.2794759825328,79.65860597439541,13.6363636363636,44.8306595365419,30.703012912482098,68.78216123499139,7.74703557312253,26.581543818920498,38.3177570093458,52.2012578616352,46.722454672245505,0.0757389810301904,0.0724663090103674,50.0798722044728,30.798479087452503,64.47876447876449,13.618290258449301,43.8369781312127,31.241283124128298,71.6701902748414,9.025559105431311,29.5838020247469,41.61346488682529,47.7820025348542,54.586466165413505,0.0959672927798077,0.0788302762119849,68.4704,67.6714,108.022,112.665,96.1866,95.0609,67.5668,67.3701,101.874,107.947,92.9028,90.2277,38.028081,-84.510698,40.503796,-74.45051,2.0,,11.0,,2.0,,8.0,
2020-1246-1388,1246,1388,2020,5,8,X05,X08,5,8,X,X,R3X1,new_york,40.7127,-74.0059,Kentucky,St Mary's CA,john-calipari-1,John Calipari,9.0,20.0,8.0,15.0,4.0,6.0,330.0,76,216,25.0,5,25.0,5,775.0,randy-bennett-1,Randy Bennett,7.0,7.0,1.0,1.0,0.0,0.0,440.0,181,181,26.0,7,26.0,7,440.0,50.4347826086956,34.2794759825328,79.65860597439541,13.6363636363636,44.8306595365419,30.703012912482098,68.78216123499139,7.74703557312253,26.581543818920498,38.3177570093458,52.2012578616352,46.722454672245505,0.0757389810301904,0.0724663090103674,51.9230769230769,38.714499252615795,75.4355400696864,5.23349436392915,50.7246376811594,34.020618556701,71.62426614481409,8.946488294314381,35.8713136729223,31.907894736842103,43.4090909090909,39.251207729468604,0.0986564842313676,0.0601895064347334,68.4704,67.6714,108.022,112.665,96.1866,95.0609,64.9715,63.8792,111.161,113.709,100.311,98.5179,38.028081,-84.510698,29.451793,-98.564307,2.0,20.0,11.0,,2.0,20.0,8.0,
2020-1246-1403,1246,1403,2020,5,9,X05,X09,5,9,X,X,R3X1,new_york,40.7127,-74.0059,Kentucky,Texas Tech,john-calipari-1,John Calipari,9.0,20.0,8.0,15.0,4.0,6.0,330.0,76,216,25.0,5,25.0,5,775.0,chris-beard-1,Chris Beard,2.0,3.0,2.0,2.0,1.0,1.0,94.0,43,48,18.0,12,18.0,12,124.0,50.4347826086956,34.2794759825328,79.65860597439541,13.6363636363636,44.8306595365419,30.703012912482098,68.78216123499139,7.74703557312253,26.581543818920498,38.3177570093458,52.2012578616352,46.722454672245505,0.0757389810301904,0.0724663090103674,50.7776761207685,35.4992076069731,75.4208754208754,11.449676823638,46.0757156048015,31.0,69.4117647058823,9.149130832570911,36.6009280742459,35.650623885918,61.232349165596894,44.2335766423358,0.11124622536669901,0.0912312141082556,68.4704,67.6714,108.022,112.665,96.1866,95.0609,68.2709,67.3157,103.833,109.773,91.7353,90.4912,38.028081,-84.510698,33.580309,-101.876917,2.0,13.0,11.0,,2.0,12.0,8.0,
2020-1246-1222,1246,1222,2020,5,10,X05,X10,5,10,X,X,R4X1,new_york,40.7127,-74.0059,Kentucky,Houston,john-calipari-1,John Calipari,9.0,20.0,8.0,15.0,4.0,6.0,330.0,76,216,25.0,5,25.0,5,775.0,kelvin-sampson-1,Kelvin Sampson,2.0,16.0,1.0,4.0,0.0,1.0,139.0,59,286,23.0,7,23.0,7,564.0,50.4347826086956,34.2794759825328,79.65860597439541,13.6363636363636,44.8306595365419,30.703012912482098,68.78216123499139,7.74703557312253,26.581543818920498,38.3177570093458,52.2012578616352,46.722454672245505,0.0757389810301904,0.0724663090103674,46.6177669111654,33.697347893915804,73.00813008130079,15.115115115115099,44.54454454454449,28.6370597243492,69.0406976744186,5.70497147514262,34.3147751605996,39.527845036319604,50.761421319797,54.113924050632896,0.0774983904643285,0.0770170340018171,68.4704,67.6714,108.022,112.665,96.1866,95.0609,66.7665,65.7332,107.654,112.73,92.6696,92.3404,38.028081,-84.510698,29.719988,-95.344851,2.0,,11.0,,2.0,,8.0,22.0
2020-1246-1438,1246,1438,2020,5,11,X05,X11a,5,11,X,X,R4X1,new_york,40.7127,-74.0059,Kentucky,Virginia,john-calipari-1,John Calipari,9.0,20.0,8.0,15.0,4.0,6.0,330.0,76,216,25.0,5,25.0,5,775.0,tony-bennett-1,Tony Bennett,7.0,9.0,3.0,4.0,1.0,1.0,277.0,95,128,23.0,6,23.0,6,346.0,50.4347826086956,34.2794759825328,79.65860597439541,13.6363636363636,44.8306595365419,30.703012912482098,68.78216123499139,7.74703557312253,26.581543818920498,38.3177570093458,52.2012578616352,46.722454672245505,0.0757389810301904,0.0724663090103674,47.7987421383648,30.3030303030303,71.712158808933,16.498316498316502,42.5364758698092,29.3051359516616,68.75,8.59538784067086,37.029702970296995,42.6271732131359,54.7923322683706,47.469458987783604,0.0874310967821258,0.10874242662276899,68.4704,67.6714,108.022,112.665,96.1866,95.0609,60.2535,59.4466,93.5872,99.2868,85.9232,85.0621,38.028081,-84.510698,38.036545000000004,-78.502597,2.0,11.0,11.0,,2.0,9.0,8.0,17.0
2020-1246-1455,1246,1455,2020,5,11,X05,X11b,5,11,X,X,R4X1,new_york,40.7127,-74.0059,Kentucky,Wichita St,john-calipari-1,John Calipari,9.0,20.0,8.0,15.0,4.0,6.0,330.0,76,216,25.0,5,25.0,5,775.0,gregg-marshall-1,Gregg Marshall,7.0,14.0,2.0,2.0,1.0,1.0,331.0,120,203,23.0,7,23.0,7,525.0,50.4347826086956,34.2794759825328,79.65860597439541,13.6363636363636,44.8306595365419,30.703012912482098,68.78216123499139,7.74703557312253,26.581543818920498,38.3177570093458,52.2012578616352,46.722454672245505,0.0757389810301904,0.0724663090103674,45.7715780296425,32.7956989247312,69.7492163009404,10.360360360360401,43.873873873873904,30.1824212271973,69.55859969558601,10.8108108108108,39.344262295082004,35.2014010507881,56.8270481144343,46.93572496263079,0.09920443928541099,0.0874267432971886,68.4704,67.6714,108.022,112.665,96.1866,95.0609,70.6299,69.5498,100.723,105.598,89.7036,90.4087,38.028081,-84.510698,37.716484,-97.29673299999999,2.0,,11.0,9.0,2.0,,8.0,
2020-1246-1272,1246,1272,2020,5,12,X05,X12a,5,12,X,X,R1X5,st_louis,38.6272,-90.1978,Kentucky,Memphis,john-calipari-1,John Calipari,9.0,20.0,8.0,15.0,4.0,6.0,330.0,76,216,25.0,5,25.0,5,775.0,anfernee-hardaway-1,Anfernee Hardaway,0.0,0.0,0.0,0.0,0.0,0.0,43.0,23,23,21.0,9,21.0,9,43.0,50.4347826086956,34.2794759825328,79.65860597439541,13.6363636363636,44.8306595365419,30.703012912482098,68.78216123499139,7.74703557312253,26.581543818920498,38.3177570093458,52.2012578616352,46.722454672245505,0.0757389810301904,0.0724663090103674,49.9562554680665,32.9032258064516,67.8977272727273,15.320566194837598,40.716069941715205,27.9710144927536,68.73111782477339,8.136482939632549,35.167328417470195,36.4886303543099,56.5161290322581,52.4926686217009,0.105934753822078,0.10418376615559699,68.4704,67.6714,108.022,112.665,96.1866,95.0609,73.0966,72.59100000000001,97.3589,100.588,88.4794,89.055,38.028081,-84.510698,35.115864,-89.99350799999999,2.0,14.0,11.0,,2.0,15.0,8.0,
2020-1246-1113,1246,1113,2020,5,12,X05,X12b,5,12,X,X,R1X5,st_louis,38.6272,-90.1978,Kentucky,Arizona St,john-calipari-1,John Calipari,9.0,20.0,8.0,15.0,4.0,6.0,330.0,76,216,25.0,5,25.0,5,775.0,bobby-hurley-1,Bobby Hurley,2.0,3.0,0.0,0.0,0.0,0.0,93.0,68,88,20.0,10,20.0,10,135.0,50.4347826086956,34.2794759825328,79.65860597439541,13.6363636363636,44.8306595365419,30.703012912482098,68.78216123499139,7.74703557312253,26.581543818920498,38.3177570093458,52.2012578616352,46.722454672245505,0.0757389810301904,0.0724663090103674,49.0424646128226,32.290184921763895,69.5299837925446,9.369369369369368,48.82882882882879,33.0903790087464,68.130081300813,9.90840965861782,36.922268907563,38.195991091314,42.2794117647059,50.45513654096229,0.109062239936928,0.0889141956112303,68.4704,67.6714,108.022,112.665,96.1866,95.0609,73.6484,73.2413,100.09100000000001,105.993,96.0767,94.6962,38.028081,-84.510698,33.421921999999995,-111.94001100000001,2.0,,11.0,,2.0,,8.0,
2020-1246-1436,1246,1436,2020,5,13,X05,X13,5,13,X,X,R2X4,st_louis,38.6272,-90.1978,Kentucky,Vermont,john-calipari-1,John Calipari,9.0,20.0,8.0,15.0,4.0,6.0,330.0,76,216,25.0,5,25.0,5,775.0,john-becker-1,John Becker,3.0,3.0,0.0,0.0,0.0,0.0,219.0,90,90,26.0,6,26.0,6,219.0,50.4347826086956,34.2794759825328,79.65860597439541,13.6363636363636,44.8306595365419,30.703012912482098,68.78216123499139,7.74703557312253,26.581543818920498,38.3177570093458,52.2012578616352,46.722454672245505,0.0757389810301904,0.0724663090103674,53.44488188976379,32.8680203045685,71.80851063829792,10.5108055009823,42.436149312377204,32.183908045977,71.0575139146568,7.97244094488189,43.680709534368106,40.6067677946324,53.491271820448894,49.5426829268293,0.0868763831248496,0.0873459851957947,68.4704,67.6714,108.022,112.665,96.1866,95.0609,66.5457,66.2954,106.45700000000001,106.48299999999999,90.1213,96.3839,38.028081,-84.510698,44.479262,-73.198128,2.0,,11.0,,2.0,,8.0,
2020-1246-1414,1246,1414,2020,5,14,X05,X14,5,14,X,X,R4X1,new_york,40.7127,-74.0059,Kentucky,UC Irvine,john-calipari-1,John Calipari,9.0,20.0,8.0,15.0,4.0,6.0,330.0,76,216,25.0,5,25.0,5,775.0,russ-turner-1,Russ Turner,2.0,2.0,0.0,0.0,0.0,0.0,209.0,138,138,21.0,10,21.0,10,209.0,50.4347826086956,34.2794759825328,79.65860597439541,13.6363636363636,44.8306595365419,30.703012912482098,68.78216123499139,7.74703557312253,26.581543818920498,38.3177570093458,52.2012578616352,46.722454672245505,0.0757389810301904,0.0724663090103674,50.779327317473296,35.645472061657,73.1006160164271,9.62379702537183,40.769903762029706,35.575221238938106,71.0569105691057,6.72682526661198,29.8619102416571,33.079625292740005,53.358208955223894,48.4257871064468,0.0911206129932147,0.0794259888657433,68.4704,67.6714,108.022,112.665,96.1866,95.0609,68.4075,67.7452,104.75,105.387,96.2217,99.2728,38.028081,-84.510698,33.667002000000004,-117.768639,2.0,,11.0,24.0,2.0,,8.0,
2020-1246-1460,1246,1460,2020,5,15,X05,X15,5,15,X,X,R4X1,new_york,40.7127,-74.0059,Kentucky,Wright St,john-calipari-1,John Calipari,9.0,20.0,8.0,15.0,4.0,6.0,330.0,76,216,25.0,5,25.0,5,775.0,scott-nagy-1,Scott Nagy,1.0,4.0,0.0,0.0,0.0,0.0,91.0,42,205,25.0,6,25.0,6,281.0,50.4347826086956,34.2794759825328,79.65860597439541,13.6363636363636,44.8306595365419,30.703012912482098,68.78216123499139,7.74703557312253,26.581543818920498,38.3177570093458,52.2012578616352,46.722454672245505,0.0757389810301904,0.0724663090103674,49.8797113071371,35.4889589905363,67.0886075949367,8.22342901474011,47.3235065942591,29.950900163666102,71.12403100775191,7.37770649558941,33.705475810739,32.1578947368421,47.8158205430933,41.614123581336706,0.0833178519757027,0.0846689522780114,68.4704,67.6714,108.022,112.665,96.1866,95.0609,73.1397,72.1341,107.929,104.88600000000001,96.2096,101.41799999999999,38.028081,-84.510698,39.780634,-84.064881,2.0,,11.0,18.0,2.0,,8.0,
2020-1246-1284,1246,1284,2020,5,16,X05,X16a,5,16,X,X,R3X1,new_york,40.7127,-74.0059,Kentucky,Monmouth NJ,john-calipari-1,John Calipari,9.0,20.0,8.0,15.0,4.0,6.0,330.0,76,216,25.0,5,25.0,5,775.0,king-rice-1,King Rice,0.0,0.0,0.0,0.0,0.0,0.0,149.0,145,145,18.0,12,18.0,12,149.0,50.4347826086956,34.2794759825328,79.65860597439541,13.6363636363636,44.8306595365419,30.703012912482098,68.78216123499139,7.74703557312253,26.581543818920498,38.3177570093458,52.2012578616352,46.722454672245505,0.0757389810301904,0.0724663090103674,45.438898450946596,33.3823529411765,72.0610687022901,8.48963474827246,48.0750246791708,34.3976777939042,70.8450704225352,8.950086058519789,36.9163952225841,40.48178613396,52.847682119205295,51.2430939226519,0.110630942091616,0.0834192990771461,68.4704,67.6714,108.022,112.665,96.1866,95.0609,72.0394,72.6457,98.4801,99.1174,97.3429,101.835,38.028081,-84.510698,40.280066,-74.006446,2.0,,11.0,,2.0,,8.0,
2020-1246-1352,1246,1352,2020,5,16,X05,X16b,5,16,X,X,R3X1,new_york,40.7127,-74.0059,Kentucky,Robert Morris,john-calipari-1,John Calipari,9.0,20.0,8.0,15.0,4.0,6.0,330.0,76,216,25.0,5,25.0,5,775.0,andrew-toole-1,Andrew Toole,1.0,1.0,0.0,0.0,0.0,0.0,188.0,153,153,20.0,13,20.0,13,188.0,50.4347826086956,34.2794759825328,79.65860597439541,13.6363636363636,44.8306595365419,30.703012912482098,68.78216123499139,7.74703557312253,26.581543818920498,38.3177570093458,52.2012578616352,46.722454672245505,0.0757389810301904,0.0724663090103674,49.561403508771896,36.096256684492005,67.5510204081633,5.784399649430321,51.5337423312883,32.2530864197531,73.06338028169009,9.64912280701754,39.6186440677966,36.221352711011704,64.07185628742509,50.062735257214605,0.0899323247957881,0.0894804035656585,68.4704,67.6714,108.022,112.665,96.1866,95.0609,67.0538,66.0965,102.758,100.537,100.197,103.83200000000001,38.028081,-84.510698,40.521088,-80.21178499999999,2.0,,11.0,,2.0,,8.0,
2020-1246-1242,1246,1242,2020,5,1,X05,Y01,1,5,X,Y,R6CH,atlanta,33.755,-84.39,Kentucky,Kansas,john-calipari-1,John Calipari,9.0,20.0,8.0,15.0,4.0,6.0,330.0,76,216,25.0,5,25.0,5,775.0,bill-self-1,Bill Self,16.0,21.0,10.0,13.0,3.0,3.0,501.0,108,213,28.0,2,28.0,2,708.0,50.4347826086956,34.2794759825328,79.65860597439541,13.6363636363636,44.8306595365419,30.703012912482098,68.78216123499139,7.74703557312253,26.581543818920498,38.3177570093458,52.2012578616352,46.722454672245505,0.0757389810301904,0.0724663090103674,54.9122807017544,34.0619307832423,67.1074380165289,13.7065637065637,42.374517374517396,30.4526748971193,67.2371638141809,9.736842105263161,32.5044404973357,41.3031161473088,51.045510455104505,52.64750378214829,0.11090255542060799,0.0937273809085667,68.4704,67.6714,108.022,112.665,96.1866,95.0609,67.638,67.3427,108.609,115.772,89.3379,85.5375,38.028081,-84.510698,38.957351,-95.24587,2.0,3.0,21.0,,2.0,3.0,8.0,1.0
